"Message",Normal,"          P/Invoke '_TerrainData_Get_Custom_PropDetailResolution@8' resolved to UnityEngineDelegates.dll!_TerrainData_Get_Custom_PropDetailResolution@8"
"Message",Normal,"          P/Invoke '_TerrainData_Get_Custom_PropDetailResolutionPerPatch@8' resolved to UnityEngineDelegates.dll!_TerrainData_Get_Custom_PropDetailResolutionPerPatch@8"
"Message",Normal,"          P/Invoke '_TerrainData_Get_Custom_PropTreeInstanceCount@8' resolved to UnityEngineDelegates.dll!_TerrainData_Get_Custom_PropTreeInstanceCount@8"
"Message",Normal,"          P/Invoke '_TerrainData_Get_Custom_PropAlphamapLayers@8' resolved to UnityEngineDelegates.dll!_TerrainData_Get_Custom_PropAlphamapLayers@8"
"Message",Normal,"          P/Invoke '_TerrainData_Get_Custom_PropInternal_alphamapResolution@8' resolved to UnityEngineDelegates.dll!_TerrainData_Get_Custom_PropInternal_alphamapResolution@8"
"Message",Normal,"          P/Invoke '_TerrainData_Get_Custom_PropInternal_baseMapResolution@8' resolved to UnityEngineDelegates.dll!_TerrainData_Get_Custom_PropInternal_baseMapResolution@8"
"Message",Normal,"          P/Invoke '_TerrainData_Get_Custom_PropAlphamapTextureCount@8' resolved to UnityEngineDelegates.dll!_TerrainData_Get_Custom_PropAlphamapTextureCount@8"
"Message",Normal,"          P/Invoke '_Terrain_Get_Custom_PropTreeMaximumFullLODCount@8' resolved to UnityEngineDelegates.dll!_Terrain_Get_Custom_PropTreeMaximumFullLODCount@8"
"Message",Normal,"          P/Invoke '_Terrain_Get_Custom_PropHeightmapMaximumLOD@8' resolved to UnityEngineDelegates.dll!_Terrain_Get_Custom_PropHeightmapMaximumLOD@8"
"Message",Normal,"          P/Invoke '_Terrain_Get_Custom_PropLightmapIndex@8' resolved to UnityEngineDelegates.dll!_Terrain_Get_Custom_PropLightmapIndex@8"
"Message",Normal,"          P/Invoke '_Terrain_Get_Custom_PropRealtimeLightmapIndex@8' resolved to UnityEngineDelegates.dll!_Terrain_Get_Custom_PropRealtimeLightmapIndex@8"
"Message",Normal,"          P/Invoke '_Terrain_Get_Custom_PropReflectionProbeUsage@8' resolved to UnityEngineDelegates.dll!_Terrain_Get_Custom_PropReflectionProbeUsage@8"
"Message",Normal,"          P/Invoke '_Terrain_Get_Custom_PropMaterialType@8' resolved to UnityEngineDelegates.dll!_Terrain_Get_Custom_PropMaterialType@8"
"Message",Normal,"          P/Invoke '_Terrain_Get_Custom_PropEditorRenderFlags@8' resolved to UnityEngineDelegates.dll!_Terrain_Get_Custom_PropEditorRenderFlags@8"
"Message",Normal,"          P/Invoke '_GUIText_Get_Custom_PropAlignment@8' resolved to UnityEngineDelegates.dll!_GUIText_Get_Custom_PropAlignment@8"
"Message",Normal,"          P/Invoke '_GUIText_Get_Custom_PropAnchor@8' resolved to UnityEngineDelegates.dll!_GUIText_Get_Custom_PropAnchor@8"
"Message",Normal,"          P/Invoke '_GUIText_Get_Custom_PropFontSize@8' resolved to UnityEngineDelegates.dll!_GUIText_Get_Custom_PropFontSize@8"
"Message",Normal,"          P/Invoke '_GUIText_Get_Custom_PropFontStyle@8' resolved to UnityEngineDelegates.dll!_GUIText_Get_Custom_PropFontStyle@8"
"Message",Normal,"          P/Invoke '_TextMesh_Get_Custom_PropFontSize@8' resolved to UnityEngineDelegates.dll!_TextMesh_Get_Custom_PropFontSize@8"
"Message",Normal,"          P/Invoke '_TextMesh_Get_Custom_PropFontStyle@8' resolved to UnityEngineDelegates.dll!_TextMesh_Get_Custom_PropFontStyle@8"
"Message",Normal,"          P/Invoke '_TextMesh_Get_Custom_PropAlignment@8' resolved to UnityEngineDelegates.dll!_TextMesh_Get_Custom_PropAlignment@8"
"Message",Normal,"          P/Invoke '_TextMesh_Get_Custom_PropAnchor@8' resolved to UnityEngineDelegates.dll!_TextMesh_Get_Custom_PropAnchor@8"
"Message",Normal,"          P/Invoke '_Font_Get_Custom_PropAscent@8' resolved to UnityEngineDelegates.dll!_Font_Get_Custom_PropAscent@8"
"Message",Normal,"          P/Invoke '_Font_Get_Custom_PropLineHeight@8' resolved to UnityEngineDelegates.dll!_Font_Get_Custom_PropLineHeight@8"
"Message",Normal,"          P/Invoke '_Font_Get_Custom_PropFontSize@8' resolved to UnityEngineDelegates.dll!_Font_Get_Custom_PropFontSize@8"
"Message",Normal,"          P/Invoke '_Canvas_Get_Custom_PropRenderMode@8' resolved to UnityEngineDelegates.dll!_Canvas_Get_Custom_PropRenderMode@8"
"Message",Normal,"          P/Invoke '_Canvas_Get_Custom_PropRenderOrder@8' resolved to UnityEngineDelegates.dll!_Canvas_Get_Custom_PropRenderOrder@8"
"Message",Normal,"          P/Invoke '_Canvas_Get_Custom_PropSortingOrder@8' resolved to UnityEngineDelegates.dll!_Canvas_Get_Custom_PropSortingOrder@8"
"Message",Normal,"          P/Invoke '_Canvas_Get_Custom_PropTargetDisplay@8' resolved to UnityEngineDelegates.dll!_Canvas_Get_Custom_PropTargetDisplay@8"
"Message",Normal,"          P/Invoke '_Canvas_Get_Custom_PropSortingGridNormalizedSize@8' resolved to UnityEngineDelegates.dll!_Canvas_Get_Custom_PropSortingGridNormalizedSize@8"
"Message",Normal,"          P/Invoke '_Canvas_Get_Custom_PropSortingLayerID@8' resolved to UnityEngineDelegates.dll!_Canvas_Get_Custom_PropSortingLayerID@8"
"Message",Normal,"          P/Invoke '_Canvas_Get_Custom_PropCachedSortingLayerValue@8' resolved to UnityEngineDelegates.dll!_Canvas_Get_Custom_PropCachedSortingLayerValue@8"
"Message",Normal,"          P/Invoke '_Canvas_Get_Custom_PropAdditionalShaderChannels@8' resolved to UnityEngineDelegates.dll!_Canvas_Get_Custom_PropAdditionalShaderChannels@8"
"Message",Normal,"          P/Invoke '_CanvasRenderer_Get_Custom_PropMaterialCount@8' resolved to UnityEngineDelegates.dll!_CanvasRenderer_Get_Custom_PropMaterialCount@8"
"Message",Normal,"          P/Invoke '_CanvasRenderer_Get_Custom_PropPopMaterialCount@8' resolved to UnityEngineDelegates.dll!_CanvasRenderer_Get_Custom_PropPopMaterialCount@8"
"Message",Normal,"          P/Invoke '_CanvasRenderer_Get_Custom_PropRelativeDepth@8' resolved to UnityEngineDelegates.dll!_CanvasRenderer_Get_Custom_PropRelativeDepth@8"
"Message",Normal,"          P/Invoke '_CanvasRenderer_Get_Custom_PropAbsoluteDepth@8' resolved to UnityEngineDelegates.dll!_CanvasRenderer_Get_Custom_PropAbsoluteDepth@8"
"Message",Normal,"          P/Invoke '_ParticleEmitter_Get_Custom_PropParticleCount@8' resolved to UnityEngineDelegates.dll!_ParticleEmitter_Get_Custom_PropParticleCount@8"
"Message",Normal,"          P/Invoke '_ParticleRenderer_Get_Custom_PropParticleRenderMode@8' resolved to UnityEngineDelegates.dll!_ParticleRenderer_Get_Custom_PropParticleRenderMode@8"
"Message",Normal,"          P/Invoke '_ParticleRenderer_Get_Custom_PropUvAnimationXTile@8' resolved to UnityEngineDelegates.dll!_ParticleRenderer_Get_Custom_PropUvAnimationXTile@8"
"Message",Normal,"          P/Invoke '_ParticleRenderer_Get_Custom_PropUvAnimationYTile@8' resolved to UnityEngineDelegates.dll!_ParticleRenderer_Get_Custom_PropUvAnimationYTile@8"
"Message",Normal,"          P/Invoke '_VideoPlayer_Get_Custom_PropSource@8' resolved to UnityEngineDelegates.dll!_VideoPlayer_Get_Custom_PropSource@8"
"Message",Normal,"          P/Invoke '_VideoPlayer_Get_Custom_PropRenderMode@8' resolved to UnityEngineDelegates.dll!_VideoPlayer_Get_Custom_PropRenderMode@8"
"Message",Normal,"          P/Invoke '_VideoPlayer_Get_Custom_PropAspectRatio@8' resolved to UnityEngineDelegates.dll!_VideoPlayer_Get_Custom_PropAspectRatio@8"
"Message",Normal,"          P/Invoke '_VideoPlayer_Get_Custom_PropTimeSource@8' resolved to UnityEngineDelegates.dll!_VideoPlayer_Get_Custom_PropTimeSource@8"
"Message",Normal,"          P/Invoke '_VideoPlayer_Get_Custom_PropAudioOutputMode@8' resolved to UnityEngineDelegates.dll!_VideoPlayer_Get_Custom_PropAudioOutputMode@8"
"Message",Normal,"          P/Invoke '_PhotoCaptureFrame_CUSTOM_GetCapturePixelFormat@8' resolved to UnityEngineDelegates.dll!_PhotoCaptureFrame_CUSTOM_GetCapturePixelFormat@8"
"Message",Normal,"          P/Invoke '_PhotoCaptureFrame_CUSTOM_GetDataLength@8' resolved to UnityEngineDelegates.dll!_PhotoCaptureFrame_CUSTOM_GetDataLength@8"
"Message",Normal,"          P/Invoke '_WorldAnchorTransferBatch_CUSTOM_GetAnchorCount_Internal@8' resolved to UnityEngineDelegates.dll!_WorldAnchorTransferBatch_CUSTOM_GetAnchorCount_Internal@8"
"Message",Normal,"          P/Invoke '_WorldAnchorStore_CUSTOM_GetAnchorCount_Internal@8' resolved to UnityEngineDelegates.dll!_WorldAnchorStore_CUSTOM_GetAnchorCount_Internal@8"
"Message",Normal,"          P/Invoke '_AudioMixer_Get_Custom_PropUpdateMode@8' resolved to UnityEngineDelegates.dll!_AudioMixer_Get_Custom_PropUpdateMode@8"
"Message",Normal,"          P/Invoke '_NavMesh_CUSTOM_GetNavMeshLayerFromName@8' resolved to UnityEngineDelegates.dll!_NavMesh_CUSTOM_GetNavMeshLayerFromName@8"
"Message",Normal,"          P/Invoke '_NavMesh_CUSTOM_GetAreaFromName@8' resolved to UnityEngineDelegates.dll!_NavMesh_CUSTOM_GetAreaFromName@8"
"Message",Normal,"          P/Invoke '_NavMesh_CUSTOM_AddNavMeshDataInternal@8' resolved to UnityEngineDelegates.dll!_NavMesh_CUSTOM_AddNavMeshDataInternal@8"
"Message",Normal,"          P/Invoke '_NavMeshAgent_Get_Custom_PropPathStatus@8' resolved to UnityEngineDelegates.dll!_NavMeshAgent_Get_Custom_PropPathStatus@8"
"Message",Normal,"          P/Invoke '_NavMeshAgent_Get_Custom_PropWalkableMask@8' resolved to UnityEngineDelegates.dll!_NavMeshAgent_Get_Custom_PropWalkableMask@8"
"Message",Normal,"          P/Invoke '_NavMeshAgent_Get_Custom_PropAreaMask@8' resolved to UnityEngineDelegates.dll!_NavMeshAgent_Get_Custom_PropAreaMask@8"
"Message",Normal,"          P/Invoke '_NavMeshAgent_Get_Custom_PropObstacleAvoidanceType@8' resolved to UnityEngineDelegates.dll!_NavMeshAgent_Get_Custom_PropObstacleAvoidanceType@8"
"Message",Normal,"          P/Invoke '_NavMeshAgent_Get_Custom_PropAvoidancePriority@8' resolved to UnityEngineDelegates.dll!_NavMeshAgent_Get_Custom_PropAvoidancePriority@8"
"Message",Normal,"          P/Invoke '_NavMeshObstacle_Get_Custom_PropShape@8' resolved to UnityEngineDelegates.dll!_NavMeshObstacle_Get_Custom_PropShape@8"
"Message",Normal,"          P/Invoke '_OffMeshLink_Get_Custom_PropNavMeshLayer@8' resolved to UnityEngineDelegates.dll!_OffMeshLink_Get_Custom_PropNavMeshLayer@8"
"Message",Normal,"          P/Invoke '_OffMeshLink_Get_Custom_PropArea@8' resolved to UnityEngineDelegates.dll!_OffMeshLink_Get_Custom_PropArea@8"
"Message",Normal,"          P/Invoke '_Toast_CUSTOM_CreateToastXml@8' resolved to UnityEngineDelegates.dll!_Toast_CUSTOM_CreateToastXml@8"
"Message",Normal,"          P/Invoke '_DictationRecognizer_CUSTOM_GetStatus@8' resolved to UnityEngineDelegates.dll!_DictationRecognizer_CUSTOM_GetStatus@8"
"Message",Normal,"          P/Invoke '_SceneUtility_CUSTOM_GetBuildIndexByScenePath@8' resolved to UnityEngineDelegates.dll!_SceneUtility_CUSTOM_GetBuildIndexByScenePath@8"
"Message",Normal,"          P/Invoke '_ShaderPassName_CUSTOM_Init@8' resolved to UnityEngineDelegates.dll!_ShaderPassName_CUSTOM_Init@8"
"Message",Normal,"          P/Invoke '_CullResults_CUSTOM_GetLightIndicesCount@8' resolved to UnityEngineDelegates.dll!_CullResults_CUSTOM_GetLightIndicesCount@8"
"Message",Normal,"          P/Invoke '_PlayableHandle_CUSTOM_INTERNAL_CALL_GetPlayableTypeOf@8' resolved to UnityEngineDelegates.dll!_PlayableHandle_CUSTOM_INTERNAL_CALL_GetPlayableTypeOf@8"
"Message",Normal,"          P/Invoke '_PlayableHandle_CUSTOM_INTERNAL_CALL_GetPlayStateInternal@8' resolved to UnityEngineDelegates.dll!_PlayableHandle_CUSTOM_INTERNAL_CALL_GetPlayStateInternal@8"
"Message",Normal,"          P/Invoke '_PlayableHandle_CUSTOM_INTERNAL_CALL_GetInputCountInternal@8' resolved to UnityEngineDelegates.dll!_PlayableHandle_CUSTOM_INTERNAL_CALL_GetInputCountInternal@8"
"Message",Normal,"          P/Invoke '_PlayableHandle_CUSTOM_INTERNAL_CALL_GetOutputCountInternal@8' resolved to UnityEngineDelegates.dll!_PlayableHandle_CUSTOM_INTERNAL_CALL_GetOutputCountInternal@8"
"Message",Normal,"          P/Invoke '_PlayableGraph_CUSTOM_InternalPlayableCount@8' resolved to UnityEngineDelegates.dll!_PlayableGraph_CUSTOM_InternalPlayableCount@8"
"Message",Normal,"          P/Invoke '_PlayableGraph_CUSTOM_internalScriptOutputCount@8' resolved to UnityEngineDelegates.dll!_PlayableGraph_CUSTOM_internalScriptOutputCount@8"
"Message",Normal,"          P/Invoke '_PlayableGraph_CUSTOM_InternalRootPlayableCount@8' resolved to UnityEngineDelegates.dll!_PlayableGraph_CUSTOM_InternalRootPlayableCount@8"
"Message",Normal,"          P/Invoke '_PlayableOutput_CUSTOM_InternalGetSourceInputPort@8' resolved to UnityEngineDelegates.dll!_PlayableOutput_CUSTOM_InternalGetSourceInputPort@8"
"Message",Normal,"          P/Invoke '_AudioPlayableGraphExtensions_CUSTOM_internalAudioOutputCount@8' resolved to UnityEngineDelegates.dll!_AudioPlayableGraphExtensions_CUSTOM_internalAudioOutputCount@8"
"Message",Normal,"          P/Invoke '_AnimatorControllerPlayable_CUSTOM_INTERNAL_CALL_GetLayerCountInternal@8' resolved to UnityEngineDelegates.dll!_AnimatorControllerPlayable_CUSTOM_INTERNAL_CALL_GetLayerCountInternal@8"
"Message",Normal,"          P/Invoke '_AnimatorControllerPlayable_CUSTOM_INTERNAL_CALL_GetParameterCountInternal@8' resolved to UnityEngineDelegates.dll!_AnimatorControllerPlayable_CUSTOM_INTERNAL_CALL_GetParameterCountInternal@8"
"Message",Normal,"          P/Invoke '_AnimatorControllerPlayable_CUSTOM_StringToHash@8' resolved to UnityEngineDelegates.dll!_AnimatorControllerPlayable_CUSTOM_StringToHash@8"
"Message",Normal,"          P/Invoke '_AnimationPlayableGraphExtensions_CUSTOM_InternalAnimationOutputCount@8' resolved to UnityEngineDelegates.dll!_AnimationPlayableGraphExtensions_CUSTOM_InternalAnimationOutputCount@8"
"Message",Normal,"          P/Invoke '_SortingGroup_Get_Custom_PropSortingLayerID@8' resolved to UnityEngineDelegates.dll!_SortingGroup_Get_Custom_PropSortingLayerID@8"
"Message",Normal,"          P/Invoke '_SortingGroup_Get_Custom_PropSortingOrder@8' resolved to UnityEngineDelegates.dll!_SortingGroup_Get_Custom_PropSortingOrder@8"
"Message",Normal,"          P/Invoke '_SortingGroup_Get_Custom_PropSortingGroupID@8' resolved to UnityEngineDelegates.dll!_SortingGroup_Get_Custom_PropSortingGroupID@8"
"Message",Normal,"          P/Invoke '_SortingGroup_Get_Custom_PropSortingGroupOrder@8' resolved to UnityEngineDelegates.dll!_SortingGroup_Get_Custom_PropSortingGroupOrder@8"
"Message",Normal,"          P/Invoke '_SortingGroup_Get_Custom_PropIndex@8' resolved to UnityEngineDelegates.dll!_SortingGroup_Get_Custom_PropIndex@8"
"Message",Normal,"          P/Invoke '_AndroidJNI_CUSTOM_ThrowNew@12' resolved to UnityEngineDelegates.dll!_AndroidJNI_CUSTOM_ThrowNew@12"
"Message",Normal,"          P/Invoke '_AndroidJNI_CUSTOM_GetIntField@12' resolved to UnityEngineDelegates.dll!_AndroidJNI_CUSTOM_GetIntField@12"
"Message",Normal,"          P/Invoke '_AndroidJNI_CUSTOM_GetStaticIntField@12' resolved to UnityEngineDelegates.dll!_AndroidJNI_CUSTOM_GetStaticIntField@12"
"Message",Normal,"          P/Invoke '_ComputeShader_CUSTOM_FindKernel@12' resolved to UnityEngineDelegates.dll!_ComputeShader_CUSTOM_FindKernel@12"
"Message",Normal,"          P/Invoke '_Mesh_CUSTOM_GetBlendShapeIndex@12' resolved to UnityEngineDelegates.dll!_Mesh_CUSTOM_GetBlendShapeIndex@12"
"Message",Normal,"          P/Invoke '_ReflectionProbe_CUSTOM_RenderProbe@12' resolved to UnityEngineDelegates.dll!_ReflectionProbe_CUSTOM_RenderProbe@12"
"Message",Normal,"          P/Invoke '_Material_CUSTOM_FindPass@12' resolved to UnityEngineDelegates.dll!_Material_CUSTOM_FindPass@12"
"Message",Normal,"          P/Invoke '_ProceduralMaterial_CUSTOM_GetProceduralEnum@12' resolved to UnityEngineDelegates.dll!_ProceduralMaterial_CUSTOM_GetProceduralEnum@12"
"Message",Normal,"          P/Invoke '_CharacterController_CUSTOM_INTERNAL_CALL_Move@12' resolved to UnityEngineDelegates.dll!_CharacterController_CUSTOM_INTERNAL_CALL_Move@12"
"Message",Normal,"          P/Invoke '_Animator_CUSTOM_GetLayerIndex@12' resolved to UnityEngineDelegates.dll!_Animator_CUSTOM_GetLayerIndex@12"
"Message",Normal,"          P/Invoke '_Animator_CUSTOM_GetIntegerString@12' resolved to UnityEngineDelegates.dll!_Animator_CUSTOM_GetIntegerString@12"
"Message",Normal,"          P/Invoke '_Toast_CUSTOM_CreateToastImageAndText@12' resolved to UnityEngineDelegates.dll!_Toast_CUSTOM_CreateToastImageAndText@12"
"Message",Normal,"          P/Invoke '_AnimatorControllerPlayable_CUSTOM_INTERNAL_CALL_GetLayerIndexInternal@12' resolved to UnityEngineDelegates.dll!_AnimatorControllerPlayable_CUSTOM_INTERNAL_CALL_GetLayerIndexInternal@12"
"Message",Normal,"          P/Invoke '_AnimatorControllerPlayable_CUSTOM_INTERNAL_CALL_GetIntegerString@12' resolved to UnityEngineDelegates.dll!_AnimatorControllerPlayable_CUSTOM_INTERNAL_CALL_GetIntegerString@12"
"Message",Normal,"          P/Invoke '_AndroidJNI_CUSTOM_INTERNAL_CALL_ExceptionOccurred@8' resolved to UnityEngineDelegates.dll!_AndroidJNI_CUSTOM_INTERNAL_CALL_ExceptionOccurred@8"
"Message",Normal,"          P/Invoke '_AndroidJNI_CUSTOM_FatalError@8' resolved to UnityEngineDelegates.dll!_AndroidJNI_CUSTOM_FatalError@8"
"Message",Normal,"          P/Invoke '_AndroidJNI_CUSTOM_DeleteGlobalRef@8' resolved to UnityEngineDelegates.dll!_AndroidJNI_CUSTOM_DeleteGlobalRef@8"
"Message",Normal,"          P/Invoke '_AndroidJNI_CUSTOM_DeleteLocalRef@8' resolved to UnityEngineDelegates.dll!_AndroidJNI_CUSTOM_DeleteLocalRef@8"
"Message",Normal,"          P/Invoke '_Application_CUSTOM_DontDestroyOnLoad@8' resolved to UnityEngineDelegates.dll!_Application_CUSTOM_DontDestroyOnLoad@8"
"Message",Normal,"          P/Invoke '_Application_CUSTOM_Internal_ExternalCall@8' resolved to UnityEngineDelegates.dll!_Application_CUSTOM_Internal_ExternalCall@8"
"Message",Normal,"          P/Invoke '_Application_CUSTOM_OpenURL@8' resolved to UnityEngineDelegates.dll!_Application_CUSTOM_OpenURL@8"
"Message",Normal,"          P/Invoke '_Camera_CUSTOM_INTERNAL_CALL_ResetWorldToCameraMatrix@8' resolved to UnityEngineDelegates.dll!_Camera_CUSTOM_INTERNAL_CALL_ResetWorldToCameraMatrix@8"
"Message",Normal,"          P/Invoke '_Camera_CUSTOM_INTERNAL_CALL_ResetProjectionMatrix@8' resolved to UnityEngineDelegates.dll!_Camera_CUSTOM_INTERNAL_CALL_ResetProjectionMatrix@8"
"Message",Normal,"          P/Invoke '_Camera_CUSTOM_INTERNAL_CALL_ResetAspect@8' resolved to UnityEngineDelegates.dll!_Camera_CUSTOM_INTERNAL_CALL_ResetAspect@8"
"Message",Normal,"          P/Invoke '_Camera_CUSTOM_INTERNAL_CALL_ResetFieldOfView@8' resolved to UnityEngineDelegates.dll!_Camera_CUSTOM_INTERNAL_CALL_ResetFieldOfView@8"
"Message",Normal,"          P/Invoke '_Camera_CUSTOM_ResetStereoViewMatrices@8' resolved to UnityEngineDelegates.dll!_Camera_CUSTOM_ResetStereoViewMatrices@8"
"Message",Normal,"          P/Invoke '_Camera_CUSTOM_ResetStereoProjectionMatrices@8' resolved to UnityEngineDelegates.dll!_Camera_CUSTOM_ResetStereoProjectionMatrices@8"
"Message",Normal,"          P/Invoke '_Camera_CUSTOM_ResetTransparencySortSettings@8' resolved to UnityEngineDelegates.dll!_Camera_CUSTOM_ResetTransparencySortSettings@8"
"Message",Normal,"          P/Invoke '_Camera_CUSTOM_Render@8' resolved to UnityEngineDelegates.dll!_Camera_CUSTOM_Render@8"
"Message",Normal,"          P/Invoke '_Camera_CUSTOM_INTERNAL_CALL_ResetReplacementShader@8' resolved to UnityEngineDelegates.dll!_Camera_CUSTOM_INTERNAL_CALL_ResetReplacementShader@8"
"Message",Normal,"          P/Invoke '_Camera_CUSTOM_INTERNAL_CALL_ResetCullingMatrix@8' resolved to UnityEngineDelegates.dll!_Camera_CUSTOM_INTERNAL_CALL_ResetCullingMatrix@8"
"Message",Normal,"          P/Invoke '_Camera_CUSTOM_RenderDontRestore@8' resolved to UnityEngineDelegates.dll!_Camera_CUSTOM_RenderDontRestore@8"
"Message",Normal,"          P/Invoke '_Camera_CUSTOM_SetupCurrent@8' resolved to UnityEngineDelegates.dll!_Camera_CUSTOM_SetupCurrent@8"
"Message",Normal,"          P/Invoke '_Camera_CUSTOM_RemoveAllCommandBuffers@8' resolved to UnityEngineDelegates.dll!_Camera_CUSTOM_RemoveAllCommandBuffers@8"
"Message",Normal,"          P/Invoke '_Gizmos_CUSTOM_INTERNAL_get_color@8' resolved to UnityEngineDelegates.dll!_Gizmos_CUSTOM_INTERNAL_get_color@8"
"Message",Normal,"          P/Invoke '_Gizmos_CUSTOM_INTERNAL_set_color@8' resolved to UnityEngineDelegates.dll!_Gizmos_CUSTOM_INTERNAL_set_color@8"
"Message",Normal,"          P/Invoke '_Gizmos_CUSTOM_INTERNAL_get_matrix@8' resolved to UnityEngineDelegates.dll!_Gizmos_CUSTOM_INTERNAL_get_matrix@8"
"Message",Normal,"          P/Invoke '_Gizmos_CUSTOM_INTERNAL_set_matrix@8' resolved to UnityEngineDelegates.dll!_Gizmos_CUSTOM_INTERNAL_set_matrix@8"
"Message",Normal,"          P/Invoke '_RenderSettings_CUSTOM_INTERNAL_get_fogColor@8' resolved to UnityEngineDelegates.dll!_RenderSettings_CUSTOM_INTERNAL_get_fogColor@8"
"Message",Normal,"          P/Invoke '_RenderSettings_CUSTOM_INTERNAL_set_fogColor@8' resolved to UnityEngineDelegates.dll!_RenderSettings_CUSTOM_INTERNAL_set_fogColor@8"
"Message",Normal,"          P/Invoke '_RenderSettings_CUSTOM_INTERNAL_get_ambientSkyColor@8' resolved to UnityEngineDelegates.dll!_RenderSettings_CUSTOM_INTERNAL_get_ambientSkyColor@8"
"Message",Normal,"          P/Invoke '_RenderSettings_CUSTOM_INTERNAL_set_ambientSkyColor@8' resolved to UnityEngineDelegates.dll!_RenderSettings_CUSTOM_INTERNAL_set_ambientSkyColor@8"
"Message",Normal,"          P/Invoke '_RenderSettings_CUSTOM_INTERNAL_get_ambientEquatorColor@8' resolved to UnityEngineDelegates.dll!_RenderSettings_CUSTOM_INTERNAL_get_ambientEquatorColor@8"
"Message",Normal,"          P/Invoke '_RenderSettings_CUSTOM_INTERNAL_set_ambientEquatorColor@8' resolved to UnityEngineDelegates.dll!_RenderSettings_CUSTOM_INTERNAL_set_ambientEquatorColor@8"
"Message",Normal,"          P/Invoke '_RenderSettings_CUSTOM_INTERNAL_get_ambientGroundColor@8' resolved to UnityEngineDelegates.dll!_RenderSettings_CUSTOM_INTERNAL_get_ambientGroundColor@8"
"Message",Normal,"          P/Invoke '_RenderSettings_CUSTOM_INTERNAL_set_ambientGroundColor@8' resolved to UnityEngineDelegates.dll!_RenderSettings_CUSTOM_INTERNAL_set_ambientGroundColor@8"
"Message",Normal,"          P/Invoke '_RenderSettings_CUSTOM_INTERNAL_get_ambientLight@8' resolved to UnityEngineDelegates.dll!_RenderSettings_CUSTOM_INTERNAL_get_ambientLight@8"
"Message",Normal,"          P/Invoke '_RenderSettings_CUSTOM_INTERNAL_set_ambientLight@8' resolved to UnityEngineDelegates.dll!_RenderSettings_CUSTOM_INTERNAL_set_ambientLight@8"
"Message",Normal,"          P/Invoke '_RenderSettings_CUSTOM_INTERNAL_get_ambientProbe@8' resolved to UnityEngineDelegates.dll!_RenderSettings_CUSTOM_INTERNAL_get_ambientProbe@8"
"Message",Normal,"          P/Invoke '_RenderSettings_CUSTOM_INTERNAL_set_ambientProbe@8' resolved to UnityEngineDelegates.dll!_RenderSettings_CUSTOM_INTERNAL_set_ambientProbe@8"
"Message",Normal,"          P/Invoke '_RenderSettings_CUSTOM_INTERNAL_get_subtractiveShadowColor@8' resolved to UnityEngineDelegates.dll!_RenderSettings_CUSTOM_INTERNAL_get_subtractiveShadowColor@8"
"Message",Normal,"          P/Invoke '_RenderSettings_CUSTOM_INTERNAL_set_subtractiveShadowColor@8' resolved to UnityEngineDelegates.dll!_RenderSettings_CUSTOM_INTERNAL_set_subtractiveShadowColor@8"
"Message",Normal,"          P/Invoke '_RenderSettings_Set_Custom_PropSkybox@8' resolved to UnityEngineDelegates.dll!_RenderSettings_Set_Custom_PropSkybox@8"
"Message",Normal,"          P/Invoke '_RenderSettings_Set_Custom_PropSun@8' resolved to UnityEngineDelegates.dll!_RenderSettings_Set_Custom_PropSun@8"
"Message",Normal,"          P/Invoke '_RenderSettings_Set_Custom_PropCustomReflection@8' resolved to UnityEngineDelegates.dll!_RenderSettings_Set_Custom_PropCustomReflection@8"
"Message",Normal,"          P/Invoke '_QualitySettings_CUSTOM_INTERNAL_get_shadowCascade4Split@8' resolved to UnityEngineDelegates.dll!_QualitySettings_CUSTOM_INTERNAL_get_shadowCascade4Split@8"
"Message",Normal,"          P/Invoke '_QualitySettings_CUSTOM_INTERNAL_set_shadowCascade4Split@8' resolved to UnityEngineDelegates.dll!_QualitySettings_CUSTOM_INTERNAL_set_shadowCascade4Split@8"
"Message",Normal,"          P/Invoke '_RendererExtensions_CUSTOM_UpdateGIMaterialsForRenderer@8' resolved to UnityEngineDelegates.dll!_RendererExtensions_CUSTOM_UpdateGIMaterialsForRenderer@8"
"Message",Normal,"          P/Invoke '_TrailRenderer_CUSTOM_Clear@8' resolved to UnityEngineDelegates.dll!_TrailRenderer_CUSTOM_Clear@8"
"Message",Normal,"          P/Invoke '_Graphics_CUSTOM_Internal_DrawTexture@8' resolved to UnityEngineDelegates.dll!_Graphics_CUSTOM_Internal_DrawTexture@8"
"Message",Normal,"          P/Invoke '_Graphics_CUSTOM_GetActiveColorBuffer@8' resolved to UnityEngineDelegates.dll!_Graphics_CUSTOM_GetActiveColorBuffer@8"
"Message",Normal,"          P/Invoke '_Graphics_CUSTOM_GetActiveDepthBuffer@8' resolved to UnityEngineDelegates.dll!_Graphics_CUSTOM_GetActiveDepthBuffer@8"
"Message",Normal,"          P/Invoke '_LightmapSettings_Set_Custom_PropLightProbes@8' resolved to UnityEngineDelegates.dll!_LightmapSettings_Set_Custom_PropLightProbes@8"
"Message",Normal,"          P/Invoke '_GL_CUSTOM_INTERNAL_CALL_Vertex@8' resolved to UnityEngineDelegates.dll!_GL_CUSTOM_INTERNAL_CALL_Vertex@8"
